Reduction Method,Components,Clustering Method,Adjusted Rand Index,Mutual Information,Accuracy,Dunn Index,Silhouette Score,Gap Statistic,Calinski-Harabasz Index,Davies-Bouldin Index,WCSS
PCA_full,450,SphericalKMeans,0.3345695326463266,0.17842874214151733,0.7893462469733656,,,1.8889555460549552,2431.7871670687073,1.0182743834755577,420832626.3893987
PCA_randomized,450,Hierarchical,0.49177920922802715,0.33261697331487494,0.8507869249394673,,,1.890564683388952,2180.2742570860687,1.0405731826903672,440022322.5429772
PCA_randomized,450,SphericalKMeans,0.3373764114210521,0.18021352255315604,0.7905569007263923,,,1.8926732356540263,2436.899176199279,1.0174695118907358,420345954.39925563
PCA_full,475,Hierarchical,0.4774177716249153,0.32486474898659795,0.8456416464891041,,,1.8905939729370793,2196.7223377926603,1.0367482195747417,439195083.4763218
PCA_full,475,SphericalKMeans,0.3345695326463266,0.17842874214151733,0.7893462469733656,,,1.8902163541770278,2428.2114298626993,1.019411770550887,421452479.67191136
PCA_randomized,475,Hierarchical,0.44932678535174614,0.3097541252054564,0.8353510895883777,,,1.8904856699377497,2246.6029387795847,1.023649513104722,435133873.60201967
PCA_randomized,475,SphericalKMeans,0.3345695326463266,0.17842874214151733,0.7893462469733656,,,1.89132374312085,2429.3049140310845,1.0190833208655976,421262718.70825416
PCA_full,500,Hierarchical,0.6123570506669099,0.39912395722527916,0.8913438256658596,,,1.8876361660794458,1954.393344364502,1.100025494455033,459811297.26694465
PCA_full,500,SphericalKMeans,0.3345695326463266,0.17842874214151733,0.7893462469733656,,,1.89173801154881,2424.837232892038,1.0204892016703826,422039066.9977227
PCA_randomized,500,Hierarchical,0.19602413171859817,0.09948550444443394,0.7215496368038741,,,1.8924707109282473,2215.529158814586,1.0576432909041558,437936078.99856675
PCA_randomized,500,SphericalKMeans,0.3345695326463266,0.17842874214151733,0.7893462469733656,,,1.8921290812298786,2425.923028481149,1.0201585300390192,421850131.98619175
PCA_full,525,Hierarchical,0.12761924710581962,0.06327051171545844,0.6788740920096852,,,1.893039737689886,2096.2699849035716,1.0941505126856723,448067163.59398973
PCA_full,525,SphericalKMeans,0.3345695326463266,0.17842874214151733,0.7893462469733656,,,1.8869342280853374,2421.6434670807876,1.0215133334305322,422595770.3972709
PCA_randomized,525,Hierarchical,0.20196514039868324,0.10268923282446624,0.7248789346246973,,,1.8915733032593458,2236.73509501298,1.0544244957937652,436591434.7391185
PCA_randomized,525,SphericalKMeans,0.3345695326463266,0.17842874214151733,0.7893462469733656,,,1.8911368212759996,2422.7253675302804,1.0211747909380122,422407040.7791198
PCA_full,550,Hierarchical,0.47406922179478983,0.32306022887410346,0.8444309927360775,,,1.8911583144861055,2191.888472394833,1.0388658831640636,440587684.67763937
PCA_full,550,SphericalKMeans,0.3345695326463266,0.17842874214151733,0.7893462469733656,,,1.88812295144281,2418.6073448083653,1.0224920907179118,423126331.879137
PCA_randomized,550,Hierarchical,0.3058754233799444,0.16005406865057495,0.7766343825665859,,,1.8912383927613838,2137.9376738999445,1.055227299047485,444842326.6164545
PCA_randomized,550,SphericalKMeans,0.3345695326463266,0.17842874214151733,0.7893462469733656,,,1.8941992793113407,2419.6899915833565,1.0221598874233044,422937022.9889884
PCA_full,575,Hierarchical,0.24553128595318865,0.12670109050381886,0.7478813559322034,,,1.8887139788416647,2122.868837653999,1.0598372371609917,446501176.33529234
PCA_full,575,SphericalKMeans,0.3345695326463266,0.17842874214151733,0.7893462469733656,,,1.8890676708579548,2415.7193437475667,1.0234243496842368,423632251.22721577
PCA_randomized,575,Hierarchical,0.5037644463836719,0.33910500555537226,0.8550242130750605,,,1.8909039835444545,2144.4391069481194,1.0513973909069003,444620942.6140604
PCA_randomized,575,SphericalKMeans,0.3345695326463266,0.17842874214151733,0.7893462469733656,,,1.889899788499548,2416.772176550253,1.0230994785534886,423447693.81635743
PCA_full,600,Hierarchical,0.227762986328884,0.11702044708430259,0.7388014527845036,,,1.888440723710545,2294.3010466811124,1.0498345575618266,433108753.6914535
